registry_id,year,state,prev_yr_se_viols,prev_yr_se_hpviols,region_code,pct_white,pct_black,pct_native,pct_asian,pct_hi_pi,pct_other,earnings_median,total_population
110055257065,2022,FL,0,0,65101,66.2809910291902,32.1132205804411,0.790013539646593,0.306273365007918,0,0.509501485714107,38383,29665
110070104801,2022,FL,0,0,65052,62.9245207557139,34.2027322301615,1.26595631130918,0.82774066508677,0.779050037728725,0,35100,4028
110062659369,2022,CA,0,0,34996,61.0228451590464,35.9511813605322,0.926668627274608,0.572017671157165,0,1.52728718198963,39338.7436136671,11287
110010112733,2022,MT,0,0,99611,59.287557216635,24.160493225313,12.3143817239668,2.18837025180392,0.489503872114034,1.55969371016726,43851,14929
110001199532,2022,MO,0,0,95348,35.2093601358131,33.3425460025936,1.5904783102415,13.1986252895348,0.33802548854027,16.3209647732767,36581,34302
110000496776,2022,  california ,0,0,34219,66.9851059686059,27.981626261684,0.432452600738814,2.99413363150415,0,1.60668153746712,51524,23970
110070202689,2022,FL,0,0,64503,64.7391142832466,31.6187096358229,1.0688995020122,1.18201056042619,0,1.39126601849206,35500,12302
110059798134,2022,FL,0,0,64157,66.2319729257957,27.4143785086483,0.388844802288928,4.40187416960088,0,1.56292959366618,59205,19762
110069477658,2022,CA,0,0,34292,50.6515579715081,47.3992341901161,0.208843696968835,0.671780558583086,0.107902576767231,0.960681006056641,38292,15090
110070097798,2022,CA,0,0,34997,48.8717501579054,47.5132291481427,0.312746856088596,0.872837233342318,0,2.42943660452092,34129.8019055029,45382
110009954148,2022,FL,5,2,41183,84.0651564520238,15.5034636559838,0.431379891992425,0,0,0,36176,1639
110070097241,2022,KY,0,0,91941,58.1860938784546,28.4642310932561,1.60680342467456,5.47633824738397,0.51285643554681,5.75367692068396,51050,33126
110070086185,2022,MO,0,0,92865,39.1603871538062,42.8290743383866,0.907597443719623,9.66732687927983,0.136268171436657,7.29934601337113,38084.3661501743,21003
110070503784,2022,CA,0,0,34231,53.0638772763896,43.5218662840052,0.402180583111384,0.908756977158063,0.0205368808397302,2.08278199849597,35605,32762
110022432410,2022,MO,0,0,94530,31.3075803839646,46.5713264436515,1.00296141370454,17.2860999031309,0.501480706852272,3.33055114869617,58789,25925
110070001176,2022,FL,0,0,59401,51.9200645751578,41.2252497137442,3.62796780319087,1.04074191589231,0.635312334199323,1.55066365781545,21347.37206781,13410
110070145548,2022,FL,0,0,90012,20.28067256819,39.9798344450377,1.11244195521717,25.4185855728949,0.399338137770267,12.80912732089,37179,37268
110070201134,2022,MO,0,0,94587,15.993492936609501,35.6552650176128,0.611463742203373,37.4327292568203,1.49572139149471,8.81132765525938,57356,75067
110045693692,2022,CA,0,0,32226,72.4194331785568,20.0658809172391,1.084123251176,4.94131966062324,0,1.48924299240493,48849,16407
110066757165,2022,MO,0,0,95821,51.9211843365493,22.1139017718252,1.6271288415774,13.6998630220461,0.509963355394775,10.1279586726072,36281,36434
110070097052,2022,KY,0,0,90706,22.1650503317873,44.0308806805152,0.967072368982667,7.87162758123773,0.801754219228808,24.1636148182483,36235,76339
110070097304,2022,MO,0,0,92705,38.8065706638393,41.2213839387074,0.956659189726093,6.20995561092099,0.13088620754959,12.6745443892566,47005,47044
110002795850,2022,FL,0,0,90621,26.2532960704756,38.4021112232599,0.677493178414157,23.2925289668662,0.59041179301388,10.7841587679703,22142.8939038525,35448
110070088853,2022,MO,0,0,95648,65.6335571058511,21.9470658528241,1.43588879108608,6.41410815643773,0.50928075348866,4.06009934031237,55935,52777
110000525539,2022,KY,0,0,90815,42.2311325565051,45.4812177915453,0.710338098100771,8.42543612794198,0.42247125159089,2.72940417431591,67237,41854
110070094449,2022,MO,0,0,95834,26.3155304500783,45.0189716715687,1.33814739147177,18.8366821455949,0.808635080122511,7.68203326116385,46086,31077
110070092157,2022,KY,0,0,92105,29.63476227324,44.3692985216571,1.46410951744766,11.8595210992404,0.474256039748629,12.1980525486662,22181.2134303242,75990
110013828064,2022,KY,0,0,92610,37.5150393575244,35.4963998558812,0.419324009006825,24.3967046274747,0.249425488116129,1.92310666199682,76694,17002
110070088812,2022,MO,0,0,95619,60.7990888034659,33.2817091508182,1.30761461718175,2.48546595174241,0.109799700679384,2.01632177611232,41153,6504
110066417700,2022,FL,0,0,90061,34.8321867771523,36.8896623962638,1.98896590355866,1.53386353579524,0.573091870516902,24.1822295167132,20961.8639260791,28755
110070091524,2022,KY,0,0,92653,54.6434622487184,23.7744824802936,0.750236818397493,13.5722453554757,0.830359197061303,6.4292139000536,59358,30080
110070091451,2022,MO,0,0,94954,45.1768073450886,41.5224139624944,0.911109746670974,4.83457609327286,0.291839840730546,7.26325301174267,52036,39018
110070087287,2022,MO,0,0,94720,29.9524148964637,24.638373274379,0.987156778894726,39.2524708660508,0.259778099709138,4.90980608450272,18906,2829
110070095338,2022,KY,0,0,92345,48.7255795883793,41.1400139363554,1.26377783072614,1.6299901053488,0.228709930000192,7.01192860919018,34268,83731
110002139702,2022,FL,0,0,90066,37.3856966314391,44.7460987053297,1.02455726521273,10.0567653512209,0.298944893101818,6.48793715369579,56998.3490520705,58851
110070228665,2022,KY,0,0,92040,55.4446412606182,34.3597350950182,2.21673923935522,2.85422387775364,0.609947504990287,4.51471302226445,44316,45392
110070210735,2022,CA,0,0,33301,50.6534705941935,45.1036003191342,0.272893236411522,1.7308160062813,0.149530540499464,2.08968930348001,55127.3369055912,15250
110070248708,2022,Fl,0,0,90031,18.7045880143457,38.1109945721915,1.5402693285975,17.2135089237873,0.0999176710168042,24.3307214900612,22730.9415710284,39497
110070147888,2022,CA,0,0,32303,65.5462501734826,28.0254415003694,0.607790928548991,3.16224319408763,0.0367702696986934,2.62150393381273,37883,49073
110065634460,2022,Mo,0,0,95020,44.8733432612219,34.9704217491356,1.68492601364659,8.17403263515952,0.300716919688143,9.99655942114826,49713,63522
110070264427,2022,CA,0,0,33576,54.0434648865902,44.9662746482409,0.148539069775328,0.569399767472091,0,0.272321627921435,23693.0032462422,4512
110070389118,2022,FL,0,0,63662,50.9798990853435,48.5499692804401,0.470131634216424,0,0,0,26593.4273802398,1751
110002437195,2022,KY,0,0,92570,26.8795588425394,36.5204935590777,0.6680715940461,1.89304597488816,0.120697562157298,33.9181324672914,33860,60370
110070091806,2022,MO,0,0,96135,92.6500021586419,7.34999784135814,0,0,0,0,NA,280
110002408591,2022,MO,0,0,96080,53.3516826081206,39.9255120339035,2.50172302340887,1.27755392071064,0.198812425701367,2.74471598815499,35012,31009
110070087536,2022,MO,0,0,95133,16.1643607912035,24.2693732691596,0.875601267540465,45.287620342006,0.692867089966803,12.7101772401236,52713,28158
110002854313,2022,MO,0,0,95776,38.1374522336459,44.12942590598,0.916850446671098,9.0032069102198,0.420957777197548,7.39210672628573,45498,24311
110006783016,2022,KY,9,0,92106,54.2010625672525,35.7455643838667,1.14966331822431,4.38231877753244,0.992048185887105,3.52934276723699,56324,20592
110070095727,2022,FL,0,0,90049,58.2126212811057,31.2670900450948,0.337635347146903,7.53873632253932,0.0321557473473241,2.61176125676599,80090,36610
110070030819,2022,FL,0,0,65483,55.7619334369803,38.833826318026,1.26702283255833,2.66333370925526,0,1.4738837031801,22334.41705379,4534
110070096253,2022,KY,0,0,92307,44.1376738898739,47.4917973413525,1.03496776533643,2.41492478578501,0.0977702342423079,4.82286598340985,23354.5222064324,38848
110002662789,2022,MO,0,0,95060,53.9010080868204,31.9237354164684,1.543327401767,6.29937676370418,0.349006970476975,5.98354536076304,40460.6146704121,48910
110070220041,2022,FL,0,0,59801,52.6065983509158,41.9219963106786,2.99165540982081,1.35621711911877,0.222712124953327,0.900820684512712,21651.2461175829,33427
110070094398,2022,MO,0,0,95660,47.2974009580002,39.2164849665706,1.54962026417934,5.3421119633551,0.66266656033985,5.93171528755492,32403,36820
110070096736,2022,MO,0,0,93960,24.4662521068096,42.5199118852499,0.788075111451791,1.9443676538953,0.363726974516211,29.9176662680773,23256,27009
110070102709,2022,FL,0,0,90255,32.2578745722695,45.9058349971319,0.750695659160804,0.333336421131953,0.17148919186334,20.5807691584425,22547.7161336323,74390
110065193249,2022,FL,0,0,90245,66.190127625851,13.7714776953841,2.69557040189122,11.3917580035807,0.242799539876231,5.70826673341671,73365,16575
110070091785,2022,MO,0,0,95827,54.4162023632032,24.1341725486319,1.91949203114555,10.0883073903034,1.10939456269951,8.33243110401644,37937,21325
110055788465,2022,MO,0,0,95971,52.0678089715229,41.8065664435921,2.88667612227011,0.557764538879309,0,2.68118392373563,41803,5948
110070087572,2022,MO,0,0,95035,10.0032010889155,46.3674151374452,0.673888137940719,37.5205321099721,0.721923552731948,4.71303997299449,67852,75367
110070097014,2022,KY,0,0,92614,35.4034456417609,33.2146856052766,0.390694206183445,27.9311265127194,0.467897252914305,2.59215078114525,65784,27471
110057189359,2022,CA,0,0,33990,49.7338971680261,44.074562912041,0.297714917261988,2.71974981707046,0.176768232124306,2.99730695347616,36543,35396
110070126666,2022,FL,0,0,90249,30.7397912421464,35.201865666141,2.85789442387302,13.3954330366053,1.75777175593463,16.0472438752997,40151,26192
110070088805,2022,MO,0,0,95634,67.8224202742738,26.7047713743226,3.36081855136531,1.70795696872664,0.0367302573919707,0.367302573919707,31282,3921
110065848024,2022,KY,0,0,92595,67.4427532490754,1.78310335800705,1.73202332095215,7.72426529424627,1.12302157261736,20.1948332051017,40841,34034
110070554626,2022,CA,0,0,33477,50.7875237074072,47.6350490448863,0.120721473038762,0.507030186762801,0,0.949675587904929,45723.1199112602,12875
110070091066,2022,MO,0,0,92867,48.1741906592705,34.7618983734627,0.818691570842202,9.03603162818066,0.416260410174836,6.79292735806908,51427,44437
110002464887,2022,Mo,0,0,92879,34.7479771353175,37.0526485486046,1.25004751380616,7.99413101421717,0.20319702384915,18.7519987642054,42073,49481
110001183807,2022,MO,0,0,94514,47.6517191549609,34.6723921094719,1.40731598213115,1.85765709641312,0,14.410915657023,38383,2081
110070087114,2022,MO,0,0,92703,20.4052163508512,22.4168604080873,0.941537508571972,13.381279204067,0.279431274892039,42.5756752535305,28796,66428
110043745276,2022,CA,0,0,32751,60.7066391021947,31.7863361488274,0.352172534897003,3.30610951127799,0.352172534897003,3.49657016790596,NA,21478
110070251015,2022,MT,0,0,99631,58.8050757688519,33.045906240708,0,0,0,8.14901799044015,22406,267
110070517658,2022,  california ,0,0,33556,49.3173253062801,45.6952401726643,0.313616248625737,2.50424914947417,0.0187233581269097,2.15084576482875,51058.5425427396,23679
110070546981,2022,ca,0,0,34787,50.6573536672818,37.7114565005321,0.844566661511556,4.97628489355357,0.506389554308796,5.3039487228122,29205.2054451381,74842
110002682268,2022,KY,0,0,91107,53.2877505154639,8.48506574473974,1.07156599005635,25.3817197943198,0.279886639193823,11.4940113162263,59321,33481
110070504220,2022,WY,0,0,99737,60.8139434978417,31.7763764915594,2.92940837628328,1.43598449817808,0.201037829744931,2.8432493063926,54794,4660
110070088889,2022,MO,0,0,95670,49.2372237498977,29.125648399512,1.5385445273288,12.0981517811517,0.866143585755472,7.13428795635428,41636,57222
110070088431,2022,KY,0,0,91302,53.0984855580389,37.4107564593138,0.771494997146419,7.19453322782696,0.212275250694133,1.3124545069798501,81959,26961
110070518419,2022,CA,0,0,32920,54.3378291866621,43.1131234773087,0.605876347535861,1.05891902181943,0.196500437038657,0.687751529635301,36190,10387
110070090455,2022,FL,0,0,90021,27.5423526338768,47.448544387417,1.88646250916965,3.64716085106132,0.161696786500255,19.313782831975,19183.2052748719,3285
110070232409,2022,fl,0,0,59722,73.2942618938706,17.9629121592637,7.1597041196192,1.11246398671374,0.0570494352160892,0.413608405316647,23258,5655
110070092279,2022,MO,0,0,95454,42.1454604729019,35.5373567176284,9.84500257765949,1.41037958275459,0.470126527584863,10.5916741214707,NA,2165
110070096139,2022,Mo,0,0,95815,39.4284239329346,23.8478366150119,2.13830598376493,8.59562660329302,0.308933725699749,25.6808731392958,31856,25966
110070445298,2022,ky,0,0,92627,63.9120089136753,6.31690279702087,1.10030722741255,6.57758237502522,0.732111034581892,21.361087652284098,44360,62437
110070387480,2022,CA,0,0,33647,37.4486745269882,49.0744188127292,0.682423714544192,9.40544522018348,0.0561633947708298,3.33287433078404,35980.9194539242,74066
110070146430,2022,FL,0,0,64744,87.7649829282254,9.17962664692722,1.71588955018604,0,0,1.33950087466136,25250,7989
110070094397,2022,KY,0,0,92259,89.7697465208363,10.2302534791637,0,0,0,0,38383,89
110070562898,2022,FL,0,0,41017,65.4990171589838,32.3057584264704,0.313844535822839,1.26887683300417,0.0472454139948361,0.565257631723932,48932,40557
110070387007,2022,FL,0,0,64501,50.463934607449,44.2224336148617,1.14678967077082,0.544854820954463,1.11565510957342,2.50633217639053,27238,11482
110070093565,2022,KY,0,0,91384,46.6193288301009,34.3251619460026,2.94185647117089,5.95470797030366,0.403784221533259,9.75516056088868,51558,28833
110070568022,2022,KY,0,0,92324,48.2180829352278,16.5092832725314,1.66409444798847,4.3782366984566,0.236926673723716,28.993375972072,36533,59628
110064193377,2022,MO,0,0,95765,62.6472163512391,18.3162405831261,1.2718088473132,13.3810526594974,0.423292002373237,3.96038955645098,69059,39992
110070226776,2022,fl,0,0,63089,58.1117330172291,41.26702342966,0.621243553110931,0,0,0,39887.6145547169,5846
110070252400,2022,MO,0,0,95970,63.5286504203294,33.1545927304164,2.29621628025287,0,0,1.02054056900128,45568,533
110070096866,2022,FL,0,0,90278,36.935853772435,46.8758205196025,0.700930002178124,11.5874464324041,0.141448937376486,3.75850033600378,77427,40090
110070088013,2022,FL,0,0,90302,21.2678956622172,58.3463852572567,1.90890257917752,2.63590111155915,0.0701489811947194,15.7707664085946,34929.7846947312,29367
110000874616,2022,California,0,0,33781,53.5514938296814,36.6189148987241,0.179126948001722,6.94863285790013,0.462744615671115,2.23908685002152,33662,26265
110070390116,2022,MO,0,0,95838,30.8441681438357,37.1831554065346,2.12587497360591,14.0528618385118,3.11633944994502,12.677600187567,31745,40068
110009073448,2022,CA,1,0,32257,43.0659783579161,48.9204360329559,0.346579124445412,3.30095483160813,0.0915757849144381,4.27447586816008,30124.398320239,39154
110000486304,2022,MO,9,2,96707,21.8491840489185,33.4677868368643,1.06637980974774,26.4345163434346,16.4486815687107,0.733451392324134,42903.3150949549,46529
110070894147,2022,CA,0,0,33844,51.4761072814091,40.1880231762538,0.293212874445956,0.469140599113529,0,7.5735160687776,29697,40078
110070087213,2022,MO,0,0,95490,50.1902663459048,37.3911014494406,3.67156001568069,1.76414979571725,0.72858158616629,6.2543408070904,33178,13731
110070094395,2022,KY,0,0,92250,45.4905406372408,28.5638103721248,1.75981892913667,0.778680942095871,0,23.4071491194019,29375,8255
110066142301,2022,KY,0,0,91773,48.345149774888,30.3083979942554,1.39072427636882,11.7842516546503,0.938156180846562,7.23332011899088,53388,33703
110070096551,2022,KY,0,0,91750,40.2685194970872,45.0018189398224,0.992943070229843,6.35755190710992,0.540233463742073,6.83893312200858,42769.1944602385,34468
110070529568,2022,FL,0,0,90058,38.6969690580283,45.0331572443616,0,0.0584546360393177,0.389697573595451,15.8217214879753,19401.635235413,3003
110070545119,2022,CA,0,0,33321,40.4116667758272,49.8499563939968,0.473806808180801,2.38170267213879,0.689173539172074,6.19369381068432,32149.8345957985,48061
110065777877,2022,KY,0,0,91710,44.2232966443243,21.0578314543491,1.75584088152928,12.5382351017876,0.766445157198453,19.6583507608112,40800,90481
110070145782,2022,CA,0,0,32765,63.1990367855085,24.6923488734202,0.819847741783363,5.29484999901755,0.0158601497666424,5.97805645050369,49235,63800
110070213271,2022,  california ,0,0,33434,46.714405179939,47.5975390758548,0.621195561538308,1.75631194908823,0.0399161806610961,3.27063205291856,29732.4948917165,20685
